item_id,name,count
14076,Dark Blood Energized Kinetic Membrane,1
14078,True Sansha Energized Kinetic Membrane,1
14127,Domination Nanofiber Structure,1
14130,True Sansha Reactor Control Unit,1
14138,Shadow Serpentis Power Diagnostic System,1
14150,True Sansha Small Energy Nosferatu,1
14176,Dark Blood Medium Capacitor Booster,1
14182,True Sansha Micro Capacitor Booster,1
14194,True Sansha Medium EMP Smartbomb,1
14198,True Sansha Micro EMP Smartbomb,1
14202,True Sansha Small EMP Smartbomb,1
14204,Dread Guristas Large Graviton Smartbomb,1
14850,Selynne's Modified Large Armor Repairer,1
15086,Raysere's Modified Capacitor Power Relay,1
15156,Setele's Modified Large Plasma Smartbomb,1
15158,Cormack's Modified Large Plasma Smartbomb,1
15266,Cormack's Modified Kinetic Armor Hardener,1
15274,Cormack's Modified Explosive Armor Hardener,1
15314,Cormack's Modified Co-Processor,1
1547,Small Proton Smartbomb I,1
1549,Small Proton Smartbomb II,1
15677,Federation Navy Co-Processor,1
15707,Imperial Navy Kinetic Armor Hardener,1
15709,Imperial Navy Explosive Armor Hardener,1
15723,Imperial Navy Energized EM Membrane,1
15725,Imperial Navy Energized Explosive Membrane,1
15727,Imperial Navy Energized Kinetic Membrane,1
15747,Republic Fleet 5MN Microwarpdrive,1
15751,Republic Fleet 50MN Microwarpdrive,1
15881,Imperial Navy Small Energy Nosferatu,1
15885,Imperial Navy Heavy Energy Nosferatu,1
15898,Caldari Navy Small Shield Booster,1
15899,Caldari Navy Medium Shield Booster,1
15931,Caldari Navy Large Graviton Smartbomb,1
15947,Ammatar Navy Large EMP Smartbomb,1
15955,Federation Navy Large Plasma Smartbomb,1
15957,Imperial Navy Small EMP Smartbomb,1
16272,Heavy Water,1
16307,Limited Adaptive Nano Plating I,1
16321,Upgraded Explosive Coating I,1
16323,Limited Explosive Plating I,1
16329,Upgraded EM Coating I,1
16339,Limited Thermal Plating I,1
16353,Upgraded Armor EM Hardener I,1
16379,Limited Armor Thermal Hardener I,1
16381,Experimental Enduring Thermal Armor Hardener I,1
16401,Upgraded Energized Explosive Membrane I,1
16409,Upgraded Energized EM Membrane I,1
16417,Upgraded Energized Armor Layering Membrane I,1
16431,Prototype Energized Thermal Membrane I,1
16523,'Limos' Rocket Launcher I,1
16599,Brokara's Modified Cap Recharger,1
16603,Vizan's Modified Cap Recharger,1
17488,Republic Fleet Rocket Launcher,1
17497,Caldari Navy Thermal Shield Hardener,1
17499,Caldari Navy EM Shield Hardener,1
17510,Ammatar Navy Capacitor Power Relay,1
17547,Imperial Navy Medium Armor Repairer,1
178,Carbonized Lead S,1
17834,Federation Navy Explosive Armor Hardener,1
17889,Hydrogen Isotopes,1
17926,Cruor,1
1800,'Basic' Thermal Shield Amplifier,1
18048,Hemorphite Mining Crystal I,1
18064,Spodumain Mining Crystal I,1
182,Titanium Sabot S,1
1822,Nova Auto-Targeting Heavy Missile I,1
1828,Mjolnir Auto-Targeting Cruise Missile I,1
1830,Nova Auto-Targeting Cruise Missile I,1
186,Carbonized Lead M,1
18658,Gistii C-Type 1MN Afterburner,1
18662,Gist C-Type 100MN Afterburner,1
18664,Gistii B-Type 1MN Afterburner,1
18668,Gist B-Type 100MN Afterburner,1
18680,Coreli C-Type 1MN Afterburner,1
18696,Core A-Type 100MN Afterburner,1
18700,Corpii C-Type Multispectrum Coating,1
18754,Centii A-Type Kinetic Coating,1
18758,Centii A-Type Explosive Coating,1
18764,Corpii A-Type Thermal Coating,1
18766,Centii A-Type Thermal Coating,1
18779,Coreli B-Type Multispectrum Coating,1
18821,Corelum A-Type Energized Kinetic Membrane,1
18823,Corelum A-Type Energized Explosive Membrane,1
18825,Corelum A-Type Energized EM Membrane,1
18827,Corelum A-Type Energized Thermal Membrane,1
18837,Corpum C-Type Energized Explosive Membrane,1
18841,Corpum C-Type Energized EM Membrane,1
18857,Corpum B-Type Energized Explosive Membrane,1
18889,Corpus C-Type Explosive Armor Hardener,1
18909,Corpus B-Type Kinetic Armor Hardener,1
18921,Corpus A-Type Kinetic Armor Hardener,1
18923,Centus A-Type Kinetic Armor Hardener,1
18927,Centus A-Type Explosive Armor Hardener,1
18929,Corpus A-Type EM Armor Hardener,1
18931,Centus A-Type EM Armor Hardener,1
18957,Core B-Type EM Armor Hardener,1
18959,Core B-Type Explosive Armor Hardener,1
18969,Core A-Type Kinetic Armor Hardener,1
18991,Corelum A-Type Medium Remote Armor Repairer,1
19007,Centii B-Type Small Armor Repairer,1
19013,Coreli B-Type Small Armor Repairer,1
19103,Corpii B-Type Small Energy Nosferatu,1
19135,Pithi C-Type Small Remote Shield Booster,1
19143,Gistum B-Type Medium Remote Shield Booster,1
19149,Pithum B-Type Medium Remote Shield Booster,1
19169,Gistii C-Type Small Shield Booster,1
19175,Pithi C-Type Small Shield Booster,1
19193,Gist C-Type Large Shield Booster,1
19221,Pithum B-Type Kinetic Shield Amplifier,1
19235,Gistum B-Type Explosive Shield Amplifier,1
19243,Gistum B-Type Kinetic Shield Amplifier,1
19257,Gist C-Type Kinetic Shield Hardener,1
19259,Gist C-Type Explosive Shield Hardener,1
19260,Pith C-Type Explosive Shield Hardener,1
19278,Pith A-Type Thermal Shield Hardener,1
19280,Pith A-Type EM Shield Hardener,1
19285,Gist X-Type Explosive Shield Hardener,1
19323,Core B-Type 500MN Microwarpdrive,1
19343,Gistii B-Type 5MN Microwarpdrive,1
19349,Gistii A-Type 5MN Microwarpdrive,1
1948,Magnetometric ECM I,1
1956,Radar ECM I,1
1957,Multispectral ECM I,1
19686,Eifyr and Co. 'Gunslinger' Motion Prediction MR-705,1
19689,Eifyr and Co. 'Gunslinger' Medium Projectile Turret MP-805,1
19695,Inherent Implants 'Lancer' Medium Energy Turret ME-805,1
19724,Moros,1
19923,Morpheus Enduring Magnetometric ECM,1
19925,Aergia Compact Magnetometric ECM,1
19937,Halting Compact Ladar ECM,1
19942,FZ-3a Enduring Gravimetric ECM,1
19950,Shade Compact Radar ECM,1
19972,Arch Angel Nuclear S,1
19976,Arch Angel Depleted Uranium S,1
19982,Sanshas Infrared S,1
19986,Arch Angel Titanium Sabot S,1
19990,Arch Angel Phased Plasma S,1
19998,Arch Angel Proton M,1
20010,Sanshas Radio M,1
20032,Sanshas Standard XL,1
20043,Shadow Iron Charge M,1
20187,Obelisk,1
20189,Fenrir,1
20358,Numon Family Heirloom,1
20498,High-grade Halo Alpha,1
20499,High-grade Amulet Alpha,1
20500,High-grade Halo Beta,1
20501,High-grade Amulet Beta,1
20502,High-grade Halo Delta,1
20503,High-grade Amulet Delta,1
20504,High-grade Halo Epsilon,1
20505,High-grade Amulet Epsilon,1
20506,High-grade Halo Gamma,1
20507,High-grade Amulet Gamma,1
20508,High-grade Halo Omega,1
20509,High-grade Amulet Omega,1
20701,Capital Armor Repairer I,1
20703,Capital Shield Booster I,1
20763,Domination Fusion S,1
20765,Domination Phased Plasma S,1
20767,Domination EMP S,1
20779,Domination Fusion M,1
20781,Domination Phased Plasma M,1
20783,Domination EMP M,1
20799,Domination EMP L,1
20823,Sanshas Multifrequency S,1
20825,Sanshas Ultraviolet M,1
20827,Sanshas Xray M,1
20829,Sanshas Gamma M,1
20831,Sanshas Multifrequency M,1
20839,Sanshas Multifrequency L,1
20851,True Sanshas Microwave S,1
20863,True Sanshas Multifrequency S,1
20865,True Sanshas Radio M,1
20867,True Sanshas Microwave M,1
20869,True Sanshas Infrared M,1
20883,True Sanshas Microwave L,1
20889,True Sanshas Ultraviolet L,1
20929,Shadow Antimatter Charge XL,1
20931,Shadow Iridium Charge XL,1
20933,Shadow Iron Charge XL,1
20935,Shadow Lead Charge XL,1
20937,Shadow Plutonium Charge XL,1
20939,Shadow Thorium Charge XL,1
20965,Guardian Iridium Charge M,1
20969,Guardian Thorium Charge M,1
20977,Guardian Iron Charge L,1
20979,Guardian Tungsten Charge L,1
20983,Guardian Lead Charge L,1
20985,Guardian Thorium Charge L,1
20989,Guardian Plutonium Charge L,1
21196,Blood Microwave S,1
21202,Blood Ultraviolet S,1
21210,Blood Microwave M,1
21226,Blood Microwave L,1
21236,Blood Gamma L,1
21238,Blood Multifrequency L,1
21278,Dark Blood Standard M,1
21282,Dark Blood Xray M,1
21286,Dark Blood Multifrequency M,1
21302,Dark Blood Multifrequency L,1
21360,Guristas Thorium Charge L,1
21368,Guristas Antimatter Charge XL,1
21382,Guristas Uranium Charge XL,1
21394,Dread Guristas Uranium Charge S,1
21398,Dread Guristas Antimatter Charge S,1
21400,Dread Guristas Iron Charge M,1
21404,Dread Guristas Iridium Charge M,1
21414,Dread Guristas Antimatter Charge M,1
21430,Dread Guristas Antimatter Charge L,1
21476,5MN Digital Booster Microwarpdrive,1
21491,Synthetic Hull Conversion Overdrive Injector,1
21498,Synthetic Hull Conversion Inertia Stabilizers,1
218,Lead Charge S,1
21888,Shield Command Mindlink,1
21889,Information Command Mindlink,1
22133,Mid-grade Talisman Beta,1
22446,Vulture,1
22466,Astarte,1
22468,Claymore,1
22621,'Anguis' Ice Harvester Upgrade,1
2291,Kinetic Shield Hardener I,1
22931,'Distributor' Guidance Disruptor,1
22949,'Love' Medium Remote Armor Repairer,1
22983,Federation Navy Thorium Charge M,1
22985,Federation Navy Lead Charge M,1
22991,Federation Navy Iron Charge M,1
23011,Caldari Navy Plutonium Charge S,1
23021,Caldari Navy Tungsten Charge S,1
23057,Dragonfly I,1
2341,Passive Targeter II,1
23510,Praetor TD-900,1
237,Plutonium Charge L,1
23702,Infiltrator EV-600,1
23715,Hobgoblin SD-300,1
23721,Valkyrie TP-600,1
23723,Warrior TP-300,1
23725,Infiltrator TD-600,1
23727,Acolyte TD-300,1
23791,'Citadella' 100mm Steel Plates,1
23817,Medium 'Ditch' Energy Neutralizer,1
23913,Nyx,1
23917,Wyvern,1
23919,Aeon,1
241,Infrared S,1
243,Ultraviolet S,1
24554,'Aurora Ominae' Thermal Doomsday,1
24636,Zainou 'Deadeye' Missile Bombardment MB-705,1
25561,Signal Distortion Amplifier I,1
25567,Compulsive Signal Distortion Amplifier I,1
25571,Initiated Signal Distortion Amplifier I,1
25711,Limited 'Limos' Heavy Assault Missile Launcher I,1
25713,Experimental XT-2800 Heavy Assault Missile Launcher I,1
25914,Large Drone Speed Augmentor I,1
25952,Large Powergrid Subroutine Maximizer I,1
25968,Large Energy Discharge Elutriation I,1
25980,Large Energy Collision Accelerator I,1
25996,Large Hybrid Discharge Elutriation I,1
26002,Large Hybrid Metastasis Adjuster I,1
26038,Large Projectile Ambit Extension I,1
26048,Large Projectile Collision Accelerator I,1
26062,Large Engine Thermal Shielding I,1
26310,Large Low Friction Nozzle Joints II,1
26318,Large Auxiliary Thrusters II,1
26352,Large Particle Dispersion Augmentor II,1
265,Heavy Defender Missile I,1
27014,Civilian Data Analyzer,1
27066,Capital Nanobot Accelerator II,1
27074,Inherent Implants 'Noble' Hull Upgrades HG-1001,1
27076,Zainou 'Deadeye' Sharpshooter ST-901,1
27077,Inherent Implants 'Lancer' Gunnery RF-901,1
27082,Inherent Implants 'Lancer' Small Energy Turret SE-601,1
27087,Eifyr and Co. 'Gunslinger' Medium Projectile Turret MP-801,1
27097,Eifyr and Co. 'Rogue' Navigation NN-601,1
27107,Zainou 'Gnome' Shield Operation SP-901,1
27114,Eifyr and Co. 'Rogue' Warp Drive Speed WS-615,1
27186,Poteque 'Prospector' Astrometric Pinpointing AP-606,1
27196,Poteque 'Prospector' Archaeology AC-905,1
27198,Poteque 'Prospector' Salvaging SV-905,1
27246,Zainou 'Snapshot' Heavy Assault Missiles AM-701,1
27254,Zainou 'Snapshot' Rockets RD-905,1
27317,Dread Guristas Inferno Rocket,1
27323,Dread Guristas Mjolnir Rocket,1
27335,Dread Guristas Scourge Rocket,1
27365,Dread Guristas Scourge Light Missile,1
27383,Guristas Mjolnir Light Missile,1
27403,Guristas Inferno Heavy Assault Missile,1
27407,Dread Guristas Inferno Heavy Assault Missile,1
27409,Guristas Inferno Cruise Missile,1
27415,Dread Guristas Scourge Heavy Assault Missile,1
27431,Dread Guristas Nova Cruise Missile,1
27433,Guristas Mjolnir Heavy Missile,1
27439,Guristas Scourge Heavy Missile,1
27483,Imperial Navy Mjolnir Auto-Targeting Heavy Missile I,1
27489,Caldari Navy Scourge Auto-Targeting Heavy Missile I,1
27912,Concussion Bomb,1
27920,Electron Bomb,1
28278,'Integrated' Hornet,1
2834,Utu,1
28518,Khanid Navy Warp Scrambler,1
28534,Khanid Navy Energized Adaptive Nano Membrane,1
28583,Industrial Core I,1
28684,Synth Sooth Sayer Booster,1
28742,Thukker Small Shield Extender,1
28784,Syndicate 400mm Steel Plates,1
28808,Mid-grade Virtue Alpha,1
28809,Mid-grade Virtue Beta,1
28810,Mid-grade Virtue Delta,1
28811,Mid-grade Virtue Epsilon,1
28812,Mid-grade Virtue Gamma,1
28813,Mid-grade Virtue Omega,1
28848,Anshar,1
29003,Focused Warp Disruption Script,1
29969,OLD Tengu Defensive - Adaptive Shielding,1
30048,OLD Tengu Electronics - CPU Efficiency Gate,1
30092,OLD Tengu Propulsion - Interdiction Nullifier,1
30125,OLD Tengu Offensive - Covert Reconfiguration,1
3080,Zainou 'Gnome' Shield Management SM-702,1
3095,Eifyr and Co. 'Rogue' Evasive Maneuvering EM-706,1
31019,Capital Explosive Armor Reinforcer II,1
3103,Eifyr and Co. 'Rogue' Fuel Conservation FC-806,1
31067,Capital Nanobot Accelerator I,1
31075,Capital Remote Repair Augmentor I,1
31129,Small Dynamic Fuel Valve I,1
3116,Eifyr and Co. 'Rogue' High Speed Maneuvering HS-906,1
31189,Small Warp Core Optimizer I,1
31191,Medium Warp Core Optimizer I,1
31209,Medium Emission Scope Sharpener II,1
31240,Medium Memetic Algorithm Bank I,1
3125,Zainou 'Deadeye' Guided Missile Precision GP-802,1
31258,Medium Signal Disruption Amplifier II,1
31262,Small Inverted Signal Field Projector I,1
31264,Medium Inverted Signal Field Projector I,1
31268,Small Inverted Signal Field Projector II,1
31278,Capital Ionic Field Projector I,1
31334,Small Targeting Systems Stabilizer I,1
31340,Small Targeting Systems Stabilizer II,1
31348,Medium Tracking Diagnostic Subroutines I,1
31354,Medium Tracking Diagnostic Subroutines II,1
31382,Small Egress Port Maximizer I,1
31388,Small Egress Port Maximizer II,1
3140,Zainou 'Deadeye' Rapid Launch RL-1006,1
31400,Small Powergrid Subroutine Maximizer II,1
31402,Medium Powergrid Subroutine Maximizer II,1
3141,Zainou 'Deadeye' Target Navigation Prediction TN-902,1
31432,Medium Energy Ambit Extension I,1
31468,Medium Energy Discharge Elutriation I,1
31516,Medium Hybrid Ambit Extension I,1
31552,Medium Hybrid Discharge Elutriation I,1
31574,Small Hybrid Metastasis Adjuster I,1
31580,Small Hybrid Metastasis Adjuster II,1
31624,Capital Warhead Calefaction Catalyst I,1
31638,Small Warhead Flare Catalyst II,1
31640,Medium Warhead Flare Catalyst II,1
3167,Zainou 'Snapshot' Heavy Missiles HM-706,1
3168,Zainou 'Snapshot' Light Missiles LM-902,1
3169,Zainou 'Snapshot' Light Missiles LM-904,1
31712,Medium Projectile Metastasis Adjuster II,1
31726,Capital EM Shield Reinforcer II,1
31756,Capital Thermal Shield Reinforcer I,1
31908,Imperial Navy 400mm Steel Plates,1
31910,Federation Navy 400mm Steel Plates,1
3194,Eifyr and Co. 'Gunslinger' Surgical Strike SS-904,1
3197,Eifyr and Co. 'Gunslinger' Large Projectile Turret LP-1004,1
32025,Small Drone Control Range Augmentor I,1
32035,Medium Drone Durability Enhancer I,1
32039,Medium Drone Durability Enhancer II,1
3204,Inherent Implants 'Lancer' Gunnery RF-902,1
32057,Small Drone Speed Augmentor I,1
32061,Small Drone Speed Augmentor II,1
32069,Small Drone Scope Chip I,1
3214,Inherent Implants 'Lancer' Gunnery RF-906,1
32207,Freki,1
3224,Zainou 'Deadeye' Large Hybrid Turret LH-1006,1
32246,RSS Core Scanner Probe,1
32255,Sansha Modified 'Gnome' Implant,1
32260,Syndicate Cloaking Device,1
32340,Malleus I,1
3237,Inherent Implants 'Squire' Capacitor Management EM-802,1
3239,Inherent Implants 'Squire' Capacitor Management EM-806,1
32459,Civilian Warp Disruptor,1
32465,Civilian Hobgoblin,1
32469,Civilian Small Remote Armor Repairer,1
3258,Inherent Implants 'Squire' Power Grid Management EG-606,1
3266,Zainou 'Gypsy' CPU Management EE-604,1
3270,Zainou 'Gypsy' Signature Analysis SA-706,1
32817,Medium Mercoxit Mining Crystal Optimization I,1
3292,Inherent Implants 'Noble' Repair Systems RS-604,1
3293,Medium Standard Container,1
33081,Taipan,1
33083,Violator,1
33406,Caldari Navy Command Mindlink,1
33476,Mobile Cynosural Inhibitor,1
33516,High-grade Ascendancy Alpha,1
33520,'Wetu' Mobile Depot,1
33525,High-grade Ascendancy Beta,1
33526,High-grade Ascendancy Delta,1
33527,High-grade Ascendancy Epsilon,1
33528,High-grade Ascendancy Gamma,1
33529,High-grade Ascendancy Omega,1
33571,Sodium Firework,1
33573,Copper Firework,1
33702,'Magpie' Mobile Tractor Unit,1
33928,Low-grade Crystal Omega,1
33950,Low-grade Nomad Epsilon,1
34485,ORE Reinforced Bulkheads,1
3475,Inherent Implants 'Noble' Mechanic MC-806,1
3477,Inherent Implants 'Noble' Repair Proficiency RP-904,1
3478,Inherent Implants 'Noble' Repair Proficiency RP-906,1
3532,Echelon,1
3575,CONCORD Capital Remote Capacitor Transmitter,1
3581,Purloined Sansha Data Analyzer,1
35832,Astrahus,1
35941,Standup Remote Sensor Dampener I,1
35943,Standup Stasis Webifier I,1
35949,Standup Focused Warp Disruptor I,1
3596,Medium Remote Shield Booster I,1
3606,Large Remote Shield Booster I,1
3638,Civilian Gatling Railgun,1
3640,Civilian Light Electron Blaster,1
3655,Medium Hull Repairer II,1
3665,Large Hull Repairer II,1
37451,Ice Mining Laser II,1
37453,Crucifier Navy Issue,1
37481,Pontifex,1
37543,Guidance Disruptor I,1
37545,A-211 Enduring Guidance Disruptor,1
37607,Ninazu,1
37610,Clutch Restrained Warp Disruption Field Generator,1
37612,True Sansha Warp Disruption Field Generator,1
37628,Corpus C-Type Heavy Energy Neutralizer,1
37825,Dread Guristas Shield Flux Coil,1
37848,Standup Light Missile,1
3913,Micro EMP Smartbomb I,1
3947,Medium Plasma Smartbomb I,1
3953,Medium EMP Smartbomb I,1
3979,Large Proton Smartbomb II,1
3986,Large Remote Hull Repairer II,1
3993,Large EMP Smartbomb I,1
4029,'Langour' Drive Disruptor I,1
40347,Dromi I,1
40552,Equite II,1
40555,Satyr II,1
40558,Firbolg II,1
40568,Cenobite II,1
40569,Scarab II,1
40669,True Sansha Capital Energy Nosferatu,1
40696,Warp Disruption Burst Projector,1
40715,Capital Implacable Compact Emergency Hull Energizer,1
40718,Sisters Capital Emergency Hull Energizer,1
40733,Heavy Faint Scoped Warp Disruptor,1
40734,Heavy Warp Disruptor II,1
40754,Heavy J5b Enduring Warp Scrambler,1
41197,Syndicate Signal Amplifier,1
41239,10000MN Afterburner II,1
41251,50000MN Quad LiF Restrained Microwarpdrive,1
41252,50000MN Cold-Gas Enduring Microwarpdrive,1
41253,50000MN Microwarpdrive II,1
41271,Scourge Rage XL Torpedo,1
41322,Void XL,1
41324,Null XL,1
41328,Spike XL,1
41332,Conflagration XL,1
41480,Small Ancillary Remote Shield Booster,1
41481,Medium Ancillary Remote Shield Booster,1
41486,Capital Cap Battery II,1
41508,True Sansha Capital Shield Booster,1
41514,Capital Hull Repairer II,1
41521,Shield EM Resistance Script,1
41522,Shield Thermal Resistance Script,1
41523,Shield Kinetic Resistance Script,1
41524,Shield Explosive Resistance Script,1
41531,Domination Capital Flex Shield Hardener,1
42126,Vanquisher,1
4274,Mining Foreman Link - Harvester Capacitor Efficiency II,1
4284,Siege Warfare Link - Shield Harmonizing II,1
4299,Small Remote Hull Repairer II,1
44267,Crimson Scythes Firework,1
44268,Four Freedoms Firework,1
44992,PLEX,1
45534,Monitor,1
45627,Tengu Core - Obfuscation Manifold,1
45628,Proteus Core - Electronic Efficiency Gate,1
45645,Loggerhead,1
4571,Medium Inefficient Armor Repair Unit,1
4611,Large Inefficient Armor Repair Unit,1
46365,Common Moon Ore Mining Crystal I,1
46368,Uncommon Moon Ore Mining Crystal II,1
46369,Rare Moon Ore Mining Crystal I,1
46370,Rare Moon Ore Mining Crystal II,1
47262,Inquest 'Eros' Stasis Webifier MR-805,1
47302,Yoiul Blizzard Firework,1
47366,Standup Target Painter II,1
47516,'Prometheus' Fortizar,1
47745,500MN Abyssal Microwarpdrive,1
47749,1MN Abyssal Afterburner,1
47757,100MN Abyssal Afterburner,1
47761,Calm Exotic Filament,1
47762,Calm Dark Filament,1
47773,Medium Abyssal Armor Repairer,1
47777,Large Abyssal Armor Repairer,1
47785,Medium Abyssal Shield Booster,1
47793,X-Large Abyssal Shield Booster,1
47804,Medium Abyssal Shield Extender,1
47824,Small Abyssal Energy Neutralizer,1
47842,Small Abyssal Ancillary Armor Repairer,1
47888,Agitated Exotic Filament,1
47892,Agitated Dark Filament,1
47907,Chaotic Electrical Filament,1
48149,CreoDron 'Bumblebee' Drone Tuner T10-5D,1
4835,Medium Tapered Capacitor Infusion I,1
487,250mm Light Artillery Cannon I,1
48747,Overmind 'Hawkmoth' Drone Tuner S10-25T,1
49730,Abyssal Gyrostabilizer,1
49734,Abyssal Entropic Radiation Sink,1
49774,Perun Heavy Mutadaptive Remote Armor Repairer,1
50053,Inquest 'Hedone' Entanglement Optimizer WS-802,1
5047,Heavy F-RX Prototype Capacitor Boost,1
5053,Heavy Tapered Capacitor Infusion I,1
5135,E5 Prototype Energy Vampire,1
524,Small Hull Repairer I,1
52694,Industrial Cynosural Field Generator,1
5279,F-23 Compact Remote Sensor Booster,1
5281,Coadjunct Scoped Remote Sensor Booster,1
52907,Zirnitra,1
52915,Ultratidal Entropic Disintegrator I,1
53301,Tetryon Exotic Plasma XL,1
5339,F-293 Scoped Remote Tracking Computer,1
53704,Mid-grade Nirvana Alpha,1
53705,Mid-grade Nirvana Beta,1
53706,Mid-grade Nirvana Delta,1
53707,Mid-grade Nirvana Epsilon,1
53708,Mid-grade Nirvana Gamma,1
53709,Mid-grade Nirvana Omega,1
53710,High-grade Nirvana Alpha,1
53711,High-grade Nirvana Beta,1
53712,High-grade Nirvana Delta,1
53713,High-grade Nirvana Epsilon,1
53714,High-grade Nirvana Omega,1
53715,High-grade Nirvana Gamma,1
54293,Enduring Explosive Shield Hardener,1
54295,Enduring Thermal Shield Hardener,1
54392,High-grade Hydra Alpha,1
54393,High-grade Hydra Beta,1
54394,High-grade Hydra Gamma,1
54395,High-grade Hydra Delta,1
54396,High-grade Hydra Epsilon,1
54397,High-grade Hydra Omega,1
54534,Black Market 'Valdimar' Drone Navigation DN-701,1
54543,Black Market 'Valdimar' Drone Durability DD-1001,1
54731,Skybreaker,1
54742,Small Vorton Projector II,1
54747,Medium Scoped Vorton Projector,1
54748,Medium Vorton Projector II,1
54749,Medium Consortium Vorton Projector,1
54769,GalvaSurge Condenser Pack S,1
54771,BlastShot Condenser Pack S,1
54776,SlamBolt Condenser Pack M,1
54779,BlastShot Condenser Pack L,1
54780,SlamBolt Condenser Pack L,1
54781,StrikeSnipe Ultra S,1
54784,ElectroPunch Ultra S,1
54785,StrikeSnipe Ultra M,1
54786,ElectroPunch Ultra M,1
55038,EDENCOM Vorton Booster RA-2,1
55041,EDENCOM Vorton Booster GU-2,1
55044,EDENCOM Vorton Booster DA-2,1
5629,Beta Hull Mod Overdrive Injector,1
5747,Small I-b Polarized Structural Regenerator,1
5755,Large 'Hope' Hull Reconstructor I,1
5843,F85 Peripheral Damage System I,1
5867,Passive Targeting Array I,1
5871,41F Veiled Targeting Unit,1
588,Reaper,1
596,Impairor,1
6158,Prototype Sensor Booster,1
617,Echo,1
6439,Small Neutron Saturation Injector I,1
651,Hoarder,1
655,Epithal,1
671,Erebus,1
6919,Heavy Modal Pulse Laser I,1
7220,Phased Muon ECCM Caster I,1
7251,75mm Carbide Railgun I,1
7331,Dual 150mm Carbide Railgun I,1
7489,Limited Light Electron Blaster I,1
7491,Regulated Light Electron Phase Cannon I,1
7541,Anode Light Ion Particle Cannon I,1
7892,Prototype ECCM Radar Sensor Cluster,1
8093,Prototype 'Arbalest' Light Missile Launcher,1
8113,Upgraded 'Malkuth' Torpedo Launcher,1
8173,Beta Reactor Control: Capacitor Power Relay I,1
8295,Type-D Restrained Shield Flux Coil,1
8817,150mm Light Carbine Repeating Cannon I,1
8903,250mm Light 'Scout' Artillery I,1
8905,250mm Light Carbine Howitzer I,1
8907,250mm Light Gallium Cannon,1
8909,250mm Light Prototype Siege Cannon,1
9287,Dual 650mm 'Scout' Repeating Cannon I,1
9289,Dual 650mm Carbine Repeating Cannon I,1
9566,Supplemental Thermal Dissipation Amplifier,1
9668,Large Rudimentary Concussion Bomb I,1
9680,Small 'Vehemence' Shockwave Charge,1
9899,Ocular Filter - Basic,1
9941,Memory Augmentation - Basic,1
9942,Neural Boost - Basic,1
9943,Cybernetic Subprocessor - Basic,1
9957,Eifyr and Co. 'Gunslinger' Motion Prediction MR-703,1
